begins_at,close_price,volume,symbol
2020-04-27,13.700000,122087972,INO
2020-04-28,13.750000,55000545,INO
2020-04-29,13.740000,42097952,INO
2020-04-30,12.030000,35916559,INO
2020-05-01,10.280000,45302015,INO
2020-05-04,11.230000,27213855,INO
2020-05-05,10.640000,21321170,INO
2020-05-06,10.470000,16936245,INO
2020-05-07,10.700000,16181604,INO
2020-05-08,10.855000,13591236,INO
2020-05-11,11.900000,34511293,INO
2020-05-12,12.900000,55374208,INO
2020-05-13,13.370000,39714122,INO
2020-05-14,13.650000,30107426,INO
2020-05-15,13.430000,22126439,INO
2020-05-18,14.170000,35477553,INO
2020-05-19,14.560000,33146667,INO
2020-05-20,15.790000,77201131,INO
2020-05-21,14.220000,34343046,INO
2020-05-22,14.080000,16171779,INO
2020-05-26,14.460000,20717322,INO
2020-05-27,13.190000,25674415,INO
2020-05-28,13.350000,13864655,INO
2020-05-29,14.750000,19359600,INO
2020-06-01,14.860000,23327958,INO
2020-06-02,14.340000,15648501,INO
2020-06-03,12.430000,38161025,INO
2020-06-04,11.880000,18582637,INO
2020-06-05,11.930000,18795296,INO
2020-06-08,12.030000,14912710,INO
2020-06-09,12.760000,19104075,INO
2020-06-10,13.390000,15250682,INO
2020-06-11,12.180000,14659535,INO
2020-06-12,13.020000,13157686,INO
2020-06-15,14.150000,20379085,INO
2020-06-16,13.900000,13944720,INO
2020-06-17,13.820000,12122876,INO
2020-06-18,14.340000,10963483,INO
2020-06-19,14.270000,17969165,INO
2020-06-22,15.300000,16222047,INO
2020-06-23,21.570000,172015029,INO
2020-06-24,23.870000,125018281,INO
2020-06-25,31.250000,143776877,INO
2020-06-26,29.980000,150212749,INO
2020-06-29,31.690000,52957931,INO
2020-06-30,26.950000,98389961,INO
2020-07-01,19.730000,103810587,INO
2020-07-02,21.450000,52608963,INO
2020-04-06,29.610000,33519300,RCL
2020-04-07,33.550000,51068301,RCL
2020-04-08,37.560000,28694305,RCL
2020-04-09,40.220000,46354356,RCL
2020-04-13,33.370000,34049155,RCL
2020-04-14,37.840000,32458605,RCL
2020-04-15,36.980000,22565520,RCL
2020-04-16,34.010000,24760159,RCL
2020-04-17,37.390000,24741660,RCL
2020-04-20,35.990000,15152980,RCL
2020-04-21,34.430000,15515170,RCL
2020-04-22,34.010000,9862267,RCL
2020-04-23,36.880000,21503967,RCL
2020-04-24,35.680000,14786617,RCL
2020-04-27,39.470000,19029190,RCL
2020-04-28,41.590000,23428785,RCL
2020-04-29,48.060000,28659812,RCL
2020-04-30,46.770000,21274406,RCL
2020-05-01,40.770000,20273753,RCL
2020-05-04,41.370000,22844934,RCL
2020-05-05,37.200000,25370147,RCL
2020-05-06,36.110000,15416942,RCL
2020-05-07,38.030000,13834896,RCL
2020-05-08,39.920000,15961923,RCL
2020-05-11,38.070000,9389627,RCL
2020-05-12,36.340000,10499859,RCL
2020-05-13,34.530000,22563476,RCL
2020-05-14,35.150000,22829514,RCL
2020-05-15,37.450000,18249390,RCL
2020-05-18,43.700000,29413808,RCL
2020-05-19,42.150000,17966899,RCL
2020-05-20,40.730000,22451035,RCL
2020-05-21,43.350000,28093768,RCL
2020-05-22,43.140000,15272571,RCL
2020-05-26,49.560000,27211788,RCL
2020-05-27,54.290000,31922248,RCL
2020-05-28,51.700000,21540057,RCL
2020-05-29,51.870000,19136671,RCL
2020-06-01,55.640000,19950829,RCL
2020-06-02,56.000000,18215976,RCL
2020-06-03,58.110000,18385764,RCL
2020-06-04,57.690000,33102083,RCL
2020-06-05,69.440000,61286488,RCL
2020-06-08,75.120000,32661339,RCL
2020-06-09,69.910000,22273608,RCL
2020-06-10,63.590000,25167025,RCL
2020-06-11,54.510000,29730940,RCL
2020-06-12,61.180000,25974147,RCL
2020-06-15,60.830000,20472964,RCL
2020-06-16,62.500000,21519752,RCL
2020-06-17,58.030000,21778857,RCL
2020-06-18,59.350000,21486037,RCL
2020-06-19,55.270000,24765448,RCL
2020-06-22,51.860000,26220991,RCL
2020-06-23,54.360000,18591799,RCL
2020-06-24,48.240000,26872922,RCL
2020-06-25,48.580000,21698756,RCL
2020-06-26,46.410000,14396002,RCL
2020-06-29,50.300000,17409072,RCL
2020-06-30,50.300000,14818996,RCL
2020-07-01,50.830000,17917144,RCL
2020-07-02,49.510000,13823707,RCL
2020-04-06,165.550000,28453581,FB
2020-04-07,168.830000,31411919,FB
2020-04-08,174.280000,21664198,FB
2020-04-09,175.190000,23534287,FB
2020-04-13,174.790000,19355355,FB
2020-04-14,178.170000,21011815,FB
2020-04-15,176.970000,17423003,FB
2020-04-16,176.250000,23593229,FB
2020-04-17,179.240000,20974750,FB
2020-04-20,178.240000,16110664,FB
2020-04-21,170.800000,24850528,FB
2020-04-22,182.280000,33369931,FB
2020-04-23,185.130000,21426604,FB
2020-04-24,190.070000,28868528,FB
2020-04-27,187.500000,29197750,FB
2020-04-28,182.910000,21730986,FB
2020-04-29,194.190000,45954521,FB
2020-04-30,204.710000,46230116,FB
2020-05-01,202.270000,30415581,FB
2020-05-04,205.260000,19250673,FB
2020-05-05,207.070000,21071223,FB
2020-05-06,208.470000,21856963,FB
2020-05-07,211.260000,15151976,FB
2020-05-08,212.350000,12524048,FB
2020-05-11,213.180000,12911948,FB
2020-05-12,210.100000,14704647,FB
2020-05-13,205.100000,20684559,FB
2020-05-14,206.810000,17178947,FB
2020-05-15,210.880000,19383154,FB
2020-05-18,213.190000,20167443,FB
2020-05-19,216.880000,31843152,FB
2020-05-20,229.970000,50162875,FB
2020-05-21,231.450000,47782636,FB
2020-05-22,234.910000,33925564,FB
2020-05-26,232.200000,33178318,FB
2020-05-27,229.140000,34697553,FB
2020-05-28,225.460000,29423013,FB
2020-05-29,225.090000,23322476,FB
2020-06-01,231.910000,18223839,FB
2020-06-02,232.720000,20919018,FB
2020-06-03,230.160000,15380282,FB
2020-06-04,226.290000,17041481,FB
2020-06-05,230.770000,16750438,FB
2020-06-08,231.400000,15466499,FB
2020-06-09,238.670000,27462872,FB
2020-06-10,236.730000,20720709,FB
2020-06-11,224.430000,26708163,FB
2020-06-12,228.580000,22091387,FB
2020-06-15,232.500000,15340264,FB
2020-06-16,235.650000,15236691,FB
2020-06-17,235.530000,19578125,FB
2020-06-18,235.940000,15782452,FB
2020-06-19,238.790000,30081291,FB
2020-06-22,239.220000,18917782,FB
2020-06-23,242.240000,24017915,FB
2020-06-24,234.020000,20834904,FB
2020-06-25,235.680000,18704339,FB
2020-06-26,216.080000,76343939,FB
2020-06-29,220.640000,58514281,FB
2020-06-30,227.070000,33927068,FB
2020-07-01,237.550000,43399739,FB
2020-07-02,233.420000,30633620,FB
2020-04-06,24.930000,26014880,TWTR
2020-04-07,25.610000,25831091,TWTR
2020-04-08,27.860000,31240846,TWTR
2020-04-09,27.770000,22233208,TWTR
2020-04-13,27.210000,15059939,TWTR
2020-04-14,27.940000,13766221,TWTR
2020-04-15,27.510000,15822235,TWTR
2020-04-16,26.550000,21946564,TWTR
2020-04-17,26.700000,21129460,TWTR
2020-04-20,27.010000,16755369,TWTR
2020-04-21,25.750000,28093694,TWTR
2020-04-22,28.440000,28587496,TWTR
2020-04-23,27.860000,19019564,TWTR
2020-04-24,28.740000,15936424,TWTR
2020-04-27,30.000000,22490592,TWTR
2020-04-28,28.790000,23363980,TWTR
2020-04-29,31.090000,29568757,TWTR
2020-04-30,28.680000,68959054,TWTR
2020-05-01,27.840000,28231066,TWTR
2020-05-04,28.230000,17846258,TWTR
2020-05-05,28.070000,19221904,TWTR
2020-05-06,27.680000,15531047,TWTR
2020-05-07,28.770000,16190536,TWTR
2020-05-08,29.930000,19208844,TWTR
2020-05-11,29.690000,13839751,TWTR
2020-05-12,29.150000,13734496,TWTR
2020-05-13,28.130000,19401663,TWTR
2020-05-14,28.560000,12364650,TWTR
2020-05-15,29.000000,15939163,TWTR
2020-05-18,29.640000,15790015,TWTR
2020-05-19,29.880000,17386159,TWTR
2020-05-20,32.230000,26955488,TWTR
2020-05-21,32.340000,22881674,TWTR
2020-05-22,32.620000,13310716,TWTR
2020-05-26,34.010000,20489328,TWTR
2020-05-27,33.070000,24550866,TWTR
2020-05-28,31.600000,37323844,TWTR
2020-05-29,30.970000,39427683,TWTR
2020-06-01,31.890000,14583619,TWTR
2020-06-02,32.260000,15318429,TWTR
2020-06-03,34.880000,28396335,TWTR
2020-06-04,33.720000,20265079,TWTR
2020-06-05,34.870000,23211535,TWTR
2020-06-08,36.640000,20211942,TWTR
2020-06-09,35.920000,17840740,TWTR
2020-06-10,35.140000,17480658,TWTR
2020-06-11,33.030000,23727861,TWTR
2020-06-12,33.400000,14709354,TWTR
2020-06-15,34.110000,19342186,TWTR
2020-06-16,34.630000,20132416,TWTR
2020-06-17,34.340000,12266135,TWTR
2020-06-18,34.030000,10543562,TWTR
2020-06-19,33.410000,19345480,TWTR
2020-06-22,33.470000,12896575,TWTR
2020-06-23,32.910000,20549344,TWTR
2020-06-24,31.730000,16586771,TWTR
2020-06-25,31.370000,17802556,TWTR
2020-06-26,29.050000,56913649,TWTR
2020-06-29,29.490000,27482817,TWTR
2020-06-30,29.790000,20647989,TWTR
2020-07-01,30.810000,20778996,TWTR
2020-07-02,30.870000,14553748,TWTR
2020-04-06,47.520000,82293964,AMD
2020-04-07,47.560000,102098689,AMD
2020-04-08,48.790000,64930779,AMD
2020-04-09,48.380000,80357393,AMD
2020-04-13,50.940000,64290112,AMD
2020-04-14,54.930000,85306750,AMD
2020-04-15,54.990000,83814033,AMD
2020-04-16,56.950000,103106456,AMD
2020-04-17,56.600000,76908783,AMD
2020-04-20,56.970000,72367258,AMD
2020-04-21,52.920000,123906390,AMD
2020-04-22,55.920000,63164076,AMD
2020-04-23,55.900000,69662688,AMD
2020-04-24,56.180000,72854752,AMD
2020-04-27,56.490000,62568062,AMD
2020-04-28,55.510000,80501820,AMD
2020-04-29,53.660000,110800859,AMD
2020-04-30,52.390000,65543944,AMD
2020-05-01,49.880000,69562656,AMD
2020-05-04,52.560000,62590577,AMD
2020-05-05,52.190000,56560532,AMD
2020-05-06,52.160000,48138123,AMD
2020-05-07,51.950000,48956641,AMD
2020-05-08,53.190000,40774186,AMD
2020-05-11,55.740000,68746373,AMD
2020-05-12,53.760000,55631098,AMD
2020-05-13,52.180000,76824714,AMD
2020-05-14,54.510000,73813999,AMD
2020-05-15,54.200000,66950863,AMD
2020-05-18,54.590000,48679061,AMD
2020-05-19,55.470000,60388543,AMD
2020-05-20,56.390000,50888191,AMD
2020-05-21,54.670000,48496114,AMD
2020-05-22,55.170000,43524110,AMD
2020-05-26,53.190000,51618865,AMD
2020-05-27,52.740000,102414487,AMD
2020-05-28,51.740000,53754227,AMD
2020-05-29,53.800000,64948312,AMD
2020-06-01,53.630000,36949860,AMD
2020-06-02,53.540000,42855210,AMD
2020-06-03,52.730000,46765332,AMD
2020-06-04,52.630000,44869090,AMD
2020-06-05,53.100000,53908273,AMD
2020-06-08,52.970000,39681749,AMD
2020-06-09,56.390000,79919140,AMD
2020-06-10,57.440000,78719416,AMD
2020-06-11,52.830000,78715402,AMD
2020-06-12,53.500000,71189070,AMD
2020-06-15,54.680000,56740683,AMD
2020-06-16,54.460000,50949745,AMD
2020-06-17,54.550000,45146545,AMD
2020-06-18,54.040000,40354724,AMD
2020-06-19,54.230000,52801461,AMD
2020-06-22,54.760000,44704781,AMD
2020-06-23,53.990000,48089011,AMD
2020-06-24,52.390000,53535548,AMD
2020-06-25,51.930000,51129614,AMD
2020-06-26,50.100000,65485729,AMD
2020-06-29,50.280000,49905813,AMD
2020-06-30,52.610000,42275739,AMD
2020-07-01,52.580000,32370945,AMD
2020-07-02,52.340000,29081425,AMD
2020-04-06,196.450000,13248684,BABA
2020-04-07,198.000000,14934472,BABA
2020-04-08,195.980000,13607953,BABA
2020-04-09,196.370000,17821332,BABA
2020-04-13,199.440000,16117865,BABA
2020-04-14,204.780000,16757147,BABA
2020-04-15,208.170000,10768071,BABA
2020-04-16,212.660000,16353815,BABA
2020-04-17,209.500000,13558473,BABA
2020-04-20,212.130000,19295401,BABA
2020-04-21,207.340000,14107607,BABA
2020-04-22,209.960000,13486061,BABA
2020-04-23,205.240000,20424045,BABA
2020-04-24,204.360000,14682374,BABA
2020-04-27,203.690000,17286823,BABA
2020-04-28,201.150000,17203784,BABA
2020-04-29,206.700000,19117823,BABA
2020-04-30,202.670000,20107378,BABA
2020-05-01,194.480000,22276194,BABA
2020-05-04,191.150000,25709379,BABA
2020-05-05,195.020000,22957246,BABA
2020-05-06,195.170000,18598890,BABA
2020-05-07,196.490000,16164639,BABA
2020-05-08,201.190000,23830133,BABA
2020-05-11,205.400000,17920673,BABA
2020-05-12,200.310000,17826809,BABA
2020-05-13,199.460000,22429701,BABA
2020-05-14,201.300000,20025896,BABA
2020-05-15,203.680000,17209463,BABA
2020-05-18,215.280000,23646772,BABA
2020-05-19,217.200000,21438090,BABA
2020-05-20,216.790000,38324065,BABA
2020-05-21,212.160000,29850683,BABA
2020-05-22,199.700000,51979253,BABA
2020-05-26,201.720000,28683234,BABA
2020-05-27,201.180000,23605372,BABA
2020-05-28,199.490000,18787183,BABA
2020-05-29,207.390000,43211476,BABA
2020-06-01,206.570000,16169733,BABA
2020-06-02,214.330000,22485811,BABA
2020-06-03,218.610000,19999514,BABA
2020-06-04,218.040000,14962424,BABA
2020-06-05,219.550000,11983202,BABA
2020-06-08,219.000000,12731207,BABA
2020-06-09,220.720000,14140094,BABA
2020-06-10,223.680000,13372410,BABA
2020-06-11,215.240000,15560261,BABA
2020-06-12,217.640000,12716540,BABA
2020-06-15,217.030000,17419858,BABA
2020-06-16,222.620000,17212393,BABA
2020-06-17,224.250000,12486737,BABA
2020-06-18,223.540000,10358781,BABA
2020-06-19,220.640000,19545194,BABA
2020-06-22,221.410000,13303567,BABA
2020-06-23,228.750000,18263426,BABA
2020-06-24,226.220000,12159460,BABA
2020-06-25,222.160000,14953104,BABA
2020-06-26,215.710000,19340638,BABA
2020-06-29,215.020000,12333044,BABA
2020-06-30,215.700000,12933794,BABA
2020-07-01,215.950000,11788087,BABA
2020-07-02,223.600000,18128692,BABA
2020-04-06,10.470000,8055529,SAVE
2020-04-07,11.440000,8833780,SAVE
2020-04-08,12.510000,5281628,SAVE
2020-04-09,14.080000,9878315,SAVE
2020-04-13,13.320000,7983629,SAVE
2020-04-14,13.880000,5860587,SAVE
2020-04-15,13.760000,7367582,SAVE
2020-04-16,12.660000,5562034,SAVE
2020-04-17,13.350000,4411687,SAVE
2020-04-20,12.950000,5217535,SAVE
2020-04-21,12.750000,3299547,SAVE
2020-04-22,11.930000,6159854,SAVE
2020-04-23,11.800000,5410064,SAVE
2020-04-24,12.150000,4392947,SAVE
2020-04-27,12.250000,4958630,SAVE
2020-04-28,14.340000,10119832,SAVE
2020-04-29,15.380000,12656711,SAVE
2020-04-30,15.020000,6544848,SAVE
2020-05-01,13.170000,6761523,SAVE
2020-05-04,12.900000,8277809,SAVE
2020-05-05,12.310000,4956406,SAVE
2020-05-06,11.550000,7369349,SAVE
2020-05-07,10.510000,39036883,SAVE
2020-05-08,10.560000,44773971,SAVE
2020-05-11,10.190000,16022506,SAVE
2020-05-12,9.450000,16551613,SAVE
2020-05-13,8.200000,29060852,SAVE
2020-05-14,8.300000,20139998,SAVE
2020-05-15,8.010000,12410156,SAVE
2020-05-18,9.990000,29016840,SAVE
2020-05-19,9.690000,26109316,SAVE
2020-05-20,9.750000,18636624,SAVE
2020-05-21,10.070000,19266536,SAVE
2020-05-22,10.170000,17173020,SAVE
2020-05-26,12.310000,44012566,SAVE
2020-05-27,13.900000,60376471,SAVE
2020-05-28,12.930000,29020087,SAVE
2020-05-29,12.950000,23683315,SAVE
2020-06-01,13.960000,37437933,SAVE
2020-06-02,14.490000,36648830,SAVE
2020-06-03,17.310000,61737436,SAVE
2020-06-04,21.020000,104649365,SAVE
2020-06-05,22.620000,77891175,SAVE
2020-06-08,25.560000,41082851,SAVE
2020-06-09,22.760000,33689066,SAVE
2020-06-10,19.470000,60714116,SAVE
2020-06-11,16.080000,51903257,SAVE
2020-06-12,18.820000,49741653,SAVE
2020-06-15,19.730000,45681865,SAVE
2020-06-16,20.720000,40883896,SAVE
2020-06-17,19.920000,24826575,SAVE
2020-06-18,19.900000,22636995,SAVE
2020-06-19,18.810000,28527478,SAVE
2020-06-22,18.500000,18337805,SAVE
2020-06-23,18.780000,17364384,SAVE
2020-06-24,16.920000,22619936,SAVE
2020-06-25,17.400000,24623020,SAVE
2020-06-26,16.580000,21324772,SAVE
2020-06-29,18.000000,21356677,SAVE
2020-06-30,17.800000,12380545,SAVE
2020-07-01,17.730000,22493326,SAVE
2020-07-02,17.400000,17850263,SAVE
2020-04-06,5.770000,4308918,CRON
2020-04-07,5.620000,5334792,CRON
2020-04-08,6.070000,8135396,CRON
2020-04-09,5.790000,6176091,CRON
2020-04-13,5.790000,3816738,CRON
2020-04-14,6.010000,4404943,CRON
2020-04-15,5.880000,4359350,CRON
2020-04-16,5.800000,2948115,CRON
2020-04-17,5.985000,4434983,CRON
2020-04-20,6.070000,4740819,CRON
2020-04-21,5.940000,3530835,CRON
2020-04-22,5.900000,2413075,CRON
2020-04-23,5.990000,3775198,CRON
2020-04-24,6.200000,4828031,CRON
2020-04-27,6.440000,6346993,CRON
2020-04-28,6.270000,4027265,CRON
2020-04-29,6.230000,4510473,CRON
2020-04-30,5.940000,4417593,CRON
2020-05-01,5.640000,5980735,CRON
2020-05-04,5.840000,4094872,CRON
2020-05-05,5.740000,4061150,CRON
2020-05-06,5.570000,5575070,CRON
2020-05-07,5.590000,4284250,CRON
2020-05-08,5.420000,8456008,CRON
2020-05-11,5.270000,4602278,CRON
2020-05-12,5.180000,4827720,CRON
2020-05-13,4.840000,7068068,CRON
2020-05-14,4.940000,5565510,CRON
2020-05-15,5.530000,10430305,CRON
2020-05-18,5.580000,14967801,CRON
2020-05-19,5.600000,7085260,CRON
2020-05-20,5.540000,4729113,CRON
2020-05-21,6.180000,14199467,CRON
2020-05-22,6.700000,17845951,CRON
2020-05-26,6.660000,11624628,CRON
2020-05-27,6.720000,7735657,CRON
2020-05-28,6.740000,9215724,CRON
2020-05-29,6.530000,7232161,CRON
2020-06-01,6.620000,4955174,CRON
2020-06-02,6.430000,3931140,CRON
2020-06-03,6.460000,3437584,CRON
2020-06-04,6.690000,7561428,CRON
2020-06-05,6.600000,5027529,CRON
2020-06-08,8.020000,16272912,CRON
2020-06-09,7.510000,11436745,CRON
2020-06-10,7.590000,7152288,CRON
2020-06-11,6.420000,11890103,CRON
2020-06-12,6.470000,5457999,CRON
2020-06-15,6.510000,4140993,CRON
2020-06-16,6.720000,5121372,CRON
2020-06-17,6.580000,3604529,CRON
2020-06-18,6.560000,4322580,CRON
2020-06-19,6.420000,6494576,CRON
2020-06-22,6.450000,2878970,CRON
2020-06-23,6.530000,7214769,CRON
2020-06-24,6.380000,4805643,CRON
2020-06-25,6.310000,3786448,CRON
2020-06-26,6.000000,3429215,CRON
2020-06-29,6.100000,2831560,CRON
2020-06-30,6.010000,3257484,CRON
2020-07-01,6.110000,2131071,CRON
2020-07-02,6.170000,2169379,CRON
2020-04-06,34.640000,10841594,MRNA
2020-04-07,32.020000,10104337,MRNA
2020-04-08,32.420000,4119844,MRNA
2020-04-09,31.860000,4861753,MRNA
2020-04-13,32.900000,5603883,MRNA
2020-04-14,34.660000,8126897,MRNA
2020-04-15,37.250000,15682994,MRNA
2020-04-16,40.600000,20670718,MRNA
2020-04-17,46.850000,32285976,MRNA
2020-04-20,51.690000,34102467,MRNA
2020-04-21,49.260000,39641959,MRNA
2020-04-22,51.200000,11690439,MRNA
2020-04-23,47.440000,15152351,MRNA
2020-04-24,50.500000,11712457,MRNA
2020-04-27,48.050000,13744397,MRNA
2020-04-28,47.880000,13067207,MRNA
2020-04-29,46.370000,11761966,MRNA
2020-04-30,45.990000,7741871,MRNA
2020-05-01,47.930000,21701291,MRNA
2020-05-04,50.500000,10460549,MRNA
2020-05-05,49.340000,11160180,MRNA
2020-05-06,48.950000,6692345,MRNA
2020-05-07,53.190000,30942700,MRNA
2020-05-08,59.250000,24135545,MRNA
2020-05-11,66.900000,34852044,MRNA
2020-05-12,62.350000,25934464,MRNA
2020-05-13,65.180000,22125959,MRNA
2020-05-14,64.560000,12198249,MRNA
2020-05-15,66.690000,16341869,MRNA
2020-05-18,80.000000,81209374,MRNA
2020-05-19,71.670000,64932254,MRNA
2020-05-20,73.470000,53655278,MRNA
2020-05-21,67.000000,35317971,MRNA
2020-05-22,69.000000,28912678,MRNA
2020-05-26,57.710000,40332555,MRNA
2020-05-27,52.180000,59514749,MRNA
2020-05-28,55.540000,32308594,MRNA
2020-05-29,61.500000,38224872,MRNA
2020-06-01,62.180000,21257477,MRNA
2020-06-02,59.870000,21701140,MRNA
2020-06-03,59.890000,20811530,MRNA
2020-06-04,60.590000,13503951,MRNA
2020-06-05,58.190000,14677935,MRNA
2020-06-08,59.100000,11249314,MRNA
2020-06-09,58.230000,7600166,MRNA
2020-06-10,60.070000,11074361,MRNA
2020-06-11,60.200000,32085168,MRNA
2020-06-12,62.000000,14742913,MRNA
2020-06-15,66.570000,19339289,MRNA
2020-06-16,64.340000,16537847,MRNA
2020-06-17,63.310000,13615975,MRNA
2020-06-18,64.950000,10914379,MRNA
2020-06-19,66.350000,16076734,MRNA
2020-06-22,64.750000,13586383,MRNA
2020-06-23,62.940000,12361339,MRNA
2020-06-24,64.840000,14377115,MRNA
2020-06-25,62.000000,26905664,MRNA
2020-06-26,61.280000,13866283,MRNA
2020-06-29,62.080000,8074205,MRNA
2020-06-30,64.210000,11955169,MRNA
2020-07-01,61.590000,17916470,MRNA
2020-07-02,58.570000,26544378,MRNA
2020-04-06,6.810000,25742639,ZNGA
2020-04-07,6.560000,33106331,ZNGA
2020-04-08,6.780000,30724327,ZNGA
2020-04-09,6.910000,24780402,ZNGA
2020-04-13,7.050000,13791772,ZNGA
2020-04-14,7.220000,15190980,ZNGA
2020-04-15,7.450000,18581320,ZNGA
2020-04-16,7.750000,22604348,ZNGA
2020-04-17,7.730000,27163598,ZNGA
2020-04-20,7.640000,13573953,ZNGA
2020-04-21,7.510000,18628023,ZNGA
2020-04-22,7.480000,14436092,ZNGA
2020-04-23,7.450000,12337846,ZNGA
2020-04-24,7.620000,11461716,ZNGA
2020-04-27,7.740000,17802214,ZNGA
2020-04-28,7.490000,21262109,ZNGA
2020-04-29,7.580000,17918478,ZNGA
2020-04-30,7.540000,18952262,ZNGA
2020-05-01,7.250000,20921728,ZNGA
2020-05-04,7.470000,15229884,ZNGA
2020-05-05,7.620000,15040228,ZNGA
2020-05-06,7.950000,36807334,ZNGA
2020-05-07,7.640000,39919505,ZNGA
2020-05-08,7.770000,14757860,ZNGA
2020-05-11,7.940000,14844948,ZNGA
2020-05-12,7.730000,15756490,ZNGA
2020-05-13,7.690000,19578060,ZNGA
2020-05-14,7.880000,15159311,ZNGA
2020-05-15,8.040000,17990705,ZNGA
2020-05-18,7.960000,33607681,ZNGA
2020-05-19,8.040000,15092177,ZNGA
2020-05-20,8.140000,16522213,ZNGA
2020-05-21,8.140000,13543313,ZNGA
2020-05-22,8.380000,17676649,ZNGA
2020-05-26,8.090000,17696368,ZNGA
2020-05-27,7.990000,29061525,ZNGA
2020-05-28,8.070000,16940821,ZNGA
2020-05-29,9.150000,60893526,ZNGA
2020-06-01,9.660000,60592900,ZNGA
2020-06-02,9.590000,39943478,ZNGA
2020-06-03,9.290000,24058362,ZNGA
2020-06-04,9.050000,25321495,ZNGA
2020-06-05,8.970000,31297754,ZNGA
2020-06-08,9.150000,26000253,ZNGA
2020-06-09,9.210000,32950538,ZNGA
2020-06-10,9.330000,29774517,ZNGA
2020-06-11,9.180000,28467405,ZNGA
2020-06-12,9.110000,32389306,ZNGA
2020-06-15,9.100000,25966553,ZNGA
2020-06-16,9.050000,19752788,ZNGA
2020-06-17,9.330000,15369249,ZNGA
2020-06-18,9.220000,11463670,ZNGA
2020-06-19,9.290000,14549978,ZNGA
2020-06-22,9.440000,13296361,ZNGA
2020-06-23,9.565000,17496350,ZNGA
2020-06-24,9.480000,14121985,ZNGA
2020-06-25,9.610000,16802552,ZNGA
2020-06-26,9.580000,30011589,ZNGA
2020-06-29,9.560000,13372203,ZNGA
2020-06-30,9.540000,20894991,ZNGA
2020-07-01,9.760000,26037172,ZNGA
2020-07-02,9.530000,18523564,ZNGA
2020-04-06,46.670000,22849977,KO
2020-04-07,46.510000,21279572,KO
2020-04-08,47.820000,18937133,KO
2020-04-09,49.000000,19167279,KO
2020-04-13,46.930000,19586015,KO
2020-04-14,48.920000,21801877,KO
2020-04-15,47.610000,12893170,KO
2020-04-16,47.100000,17606777,KO
2020-04-17,48.060000,19844640,KO
2020-04-20,46.530000,18957924,KO
2020-04-21,45.380000,26863724,KO
2020-04-22,45.680000,15815150,KO
2020-04-23,45.070000,17668165,KO
2020-04-24,45.430000,15177581,KO
2020-04-27,46.780000,19175538,KO
2020-04-28,46.740000,17246696,KO
2020-04-29,47.120000,15780000,KO
2020-04-30,45.890000,20801092,KO
2020-05-01,45.600000,14290418,KO
2020-05-04,45.140000,22544162,KO
2020-05-05,45.400000,13370526,KO
2020-05-06,44.750000,11892890,KO
2020-05-07,44.600000,16474652,KO
2020-05-08,46.110000,13987843,KO
2020-05-11,45.540000,10874595,KO
2020-05-12,44.820000,13424424,KO
2020-05-13,43.940000,15854778,KO
2020-05-14,43.700000,18000815,KO
2020-05-15,43.260000,31579431,KO
2020-05-18,44.970000,26122327,KO
2020-05-19,44.540000,17839922,KO
2020-05-20,45.890000,22295929,KO
2020-05-21,45.170000,13193528,KO
2020-05-22,45.030000,13008410,KO
2020-05-26,46.090000,22223098,KO
2020-05-27,46.730000,18447622,KO
2020-05-28,47.090000,16234424,KO
2020-05-29,46.680000,51129923,KO
2020-06-01,46.990000,17013041,KO
2020-06-02,46.900000,15255146,KO
2020-06-03,47.900000,15508291,KO
2020-06-04,47.920000,13604668,KO
2020-06-05,49.090000,20504798,KO
2020-06-08,49.850000,19896657,KO
2020-06-09,49.000000,16713660,KO
2020-06-10,48.620000,15716570,KO
2020-06-11,45.540000,26070384,KO
2020-06-12,45.600000,21822737,KO
2020-06-15,46.300000,15627065,KO
2020-06-16,46.770000,18808008,KO
2020-06-17,46.580000,12602791,KO
2020-06-18,46.990000,9380779,KO
2020-06-19,46.020000,30432088,KO
2020-06-22,45.740000,20876167,KO
2020-06-23,45.640000,14675296,KO
2020-06-24,44.650000,17631817,KO
2020-06-25,44.930000,13829653,KO
2020-06-26,43.570000,21955057,KO
2020-06-29,44.360000,17603890,KO
2020-06-30,44.680000,23679840,KO
2020-07-01,44.820000,14316519,KO
2020-07-02,44.880000,15111894,KO
2020-04-06,67.790000,18010771,SBUX
2020-04-07,68.710000,13799395,SBUX
2020-04-08,71.570000,10417639,SBUX
2020-04-09,73.880000,19769563,SBUX
2020-04-13,71.760000,11191792,SBUX
2020-04-14,73.670000,10911999,SBUX
2020-04-15,72.550000,10642533,SBUX
2020-04-16,73.510000,11946812,SBUX
2020-04-17,77.100000,14268386,SBUX
2020-04-20,75.320000,9684741,SBUX
2020-04-21,72.720000,10345787,SBUX
2020-04-22,77.450000,11355290,SBUX
2020-04-23,75.150000,15513357,SBUX
2020-04-24,75.580000,8460619,SBUX
2020-04-27,77.740000,8258468,SBUX
2020-04-28,78.690000,12801386,SBUX
2020-04-29,76.860000,24575514,SBUX
2020-04-30,76.730000,15186034,SBUX
2020-05-01,73.790000,11216703,SBUX
2020-05-04,71.890000,12921795,SBUX
2020-05-05,72.900000,12976023,SBUX
2020-05-06,72.960000,12740910,SBUX
2020-05-07,76.000000,13369310,SBUX
